timestamp,user_id,lat,lng,type,drive_time,program,start_location,waypoint,end_location,gross_fare,memo
2022-06-10 02:09:33,admin,37.27382596,127.10411711,shuttle,,,"신갈버스정류장 서울방향 (경기 용인시 기흥구 신갈동 413-7)",,,0,""
2022-07-15 02:01:33,admin,37.27405965,126.95388195,shuttle,,,"경기 수원시 권선구 금곡동 1161",,,0,""
2022-07-15 02:06:35,admin,37.27314212,126.94161066,shuttle,,,"경기 수원시 권선구 금곡동 1157",,,0,""
2022-07-15 02:16:39,admin,37.27044345,126.95888312,shuttle,,,"경기 수원시 권선구 금호로 69 (금곡동 240-1)",,,0,""
2023-01-06 17:43:26,admin,37.00994485,127.2633761,shuttle,,,"경기 안성시 석정동 56 (중앙로 327)",,,0,""
2023-01-07 02:38:32,admin,37.13131703,126.92188093,shuttle,,,"경기 화성시 향남읍 행정리 526-2",,,0,""
2023-01-07 02:39:16,admin,37.25042756,126.98003939,shuttle,,,"경기 수원시 권선구 고색동 386-17",,,0,""
2023-01-07 02:42:05,admin,36.99054398,127.08815013,shuttle,,,"경기 평택시 평택동 296 (평택로32번길 2)",,,0,""
2023-01-08 02:06:37,admin,37.64513667,126.62854549,shuttle,,,"경기 김포시 구래동 6880-10",,,0,""
2023-01-13 02:51:22,admin,37.07903073,127.0633593,shuttle,,,"경기 평택시 지산동 1196",,,0,""
2023-01-13 03:03:17,admin,37.14645947,127.07368596,shuttle,,,"경기 오산시 원동 792",,,0,""
2023-01-15 02:26:55,admin,37.53190776,126.653188,shuttle,,,"인천 서구 청라동 160-5",,,0,""
2023-01-15 02:27:08,admin,37.531698,126.65294007,shuttle,,,"인천 서구 청라동 162-26",,,0,""
2023-01-20 02:32:15,admin,37.20142931,126.82806549,shuttle,,,"경기 화성시 남양읍 남양리 2076-10 (역골로 15-3)",,,0,""
2023-02-03 00:27:29,admin,36.49101021,127.25674816,shuttle,,,"세종 나성동 761",,,0,""
2023-02-05 12:11:34,admin,37.50694523344983,127.02221951686099,shuttle,,,"서울 서초구 서초동 1373",,,0,""
2023-02-05 12:17:26,admin,37.29379523537975,127.63277728940284,shuttle,,,"경기 여주시 홍문동 231-10 (세종로 78)",,,0,""
2023-02-05 12:19:49,admin,37.4144817216791,127.1269315109105,shuttle,,,"경기도 성남시 분당구 성남대로 920 (야탑동 364-2)",,,0,""
2023-02-05 12:21:32,admin,37.36936511076142,127.10624502554252,shuttle,,,"경기 성남시 분당구 정자동 99-5",,,0,""
2023-02-05 12:22:43,admin,37.274479097822855,127.1031016280269,shuttle,,,"경기 용인시 기흥구 신갈동 59-4 (중부대로 343-1)",,,0,""
2023-02-05 12:26:35,admin,37.39767481763186,126.64748623751753,shuttle,,,"인천 연수구 송도동 3-48",,,0,""
2023-02-05 12:27:37,admin,37.39868024803267,126.6498893368469,shuttle,,,"인천 연수구 송도동 2-6 (신송로 122)",,,0,""
2023-02-05 12:28:27,admin,37.420477406497106,126.6486586039338,shuttle,,,"인천 연수구 옥련동 588",,,0,""
2023-02-05 12:29:19,admin,37.44334329196903,126.66048524044845,shuttle,,,"인천 미추홀구 학익동 716",,,0,""
2023-02-05 12:34:06,admin,37.54063288505721,126.73393310086792,shuttle,,,"인천 계양구 계산동 1100",,,0,""
2023-02-05 12:39:15,admin,37.27069400480373,126.99804975907116,shuttle,,,"경기 수원시 팔달구 매산로1가 8",,,0,""
2023-02-05 13:07:48,admin,36.78845743069857,127.58015875518271,shuttle,,,"충북 증평군 증평읍 교동리 242",,,0,""
2023-04-07 02:32:48,admin,37.22037156,126.94969381,shuttle,,,"경기 화성시 봉담읍 상리 27-7",,,0,""
2023-04-07 02:41:55,admin,37.24264468,126.96316593,shuttle,,,"경기 수원시 권선구 오목천동 460-13",,,0,""
2023-04-07 02:43:06,admin,37.24511121,126.96370814,shuttle,,,"주소를 제공하지 않는 지역",,,0,""
2023-04-07 02:53:00,admin,37.27233454,127.01606903,shuttle,,,"경기 수원시 팔달구 교동 126-8",,,0,""
2023-04-07 02:53:27,admin,37.26690173,127.00233439,shuttle,,,"경기 수원시 팔달구 매산로 6-2 (매산로1가 58-7)",,,0,""
2023-04-07 03:36:33,admin,37.30178474,126.86713773,shuttle,,,"경기 안산시 상록구 용신로 403 (본오동 1113)",,,0,""
2023-09-01 03:00:30,admin,37.27814213,127.44720228,shuttle,,,"경기 이천시 창전동 175",,,0,""
2023-10-26 00:16:47,admin,37.44180316,126.70291574,shuttle,,,"인천 남동구 남동대로 671 (구월동 1446 외 2건)",,,0,""
2023-11-25 05:16:21,admin,37.32328825,127.09571108,shuttle,,,"KT 에프에이치디 수지구청역점 (경기 용인시 수지구 풍덕천로 127 수지프라자 101호 (풍덕천동))",,,0,""
2024-01-19 02:46:57,admin,37.30255133,126.86551049,shuttle,,,"경기 안산시 상록구 본오동 875-10",,,0,""
2024-01-20 03:26:42,admin,37.40560866,126.73586848,shuttle,,,"인천 남동구 논현동 681",,,0,""
2024-01-20 03:27:41,admin,37.40253782,126.72400134,shuttle,,,"인천 남동구 논현동 701 (논고개로 127-1)",,,0,""
2024-01-20 03:30:23,admin,37.38841472,126.73928491,shuttle,,,"경기 시흥시 월곶동 1028 (월곶중앙로 54-1)",,,0,""
2024-01-20 03:35:56,admin,37.37072033,126.72936382,shuttle,,,"경기 시흥시 배곧동 186",,,0,""
2024-01-20 03:46:10,admin,37.35434452,126.72391968,shuttle,,,"경기 시흥시 정왕동 1902 (정왕대로 62)",,,0,""
2024-01-27 01:57:05,admin,37.30915067,126.85258259,shuttle,,,"경기 안산시 상록구 이동 726",,,0,""
